SEGU7354807;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-05;Shanghai Manuf;07/2018
SEGU7354812;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-05;Shanghai Manuf;07/2018
SEGU7354828;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-05;Shanghai Manuf;07/2018
SEGU7354833;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-05;Shanghai Manuf;07/2018
SEGU7354849;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-30;Shanghai Manuf;07/2018
SEGU7354854;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-30;Shanghai Manuf;07/2018
SEGU7354860;;;;;;/
SEGU7354875;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-31;Shanghai Manuf;07/2018
SEGU7354880;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-05;Shanghai Manuf;07/2018
SEGU7354896;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-05;Shanghai Manuf;07/2018
SEGU7354900;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7354915;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7354920;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7354936;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7354941;;;;;;/
SEGU7354957;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-23;Shanghai Manuf;07/2018
SEGU7354962;;;;;;/
SEGU7354978;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-31;Shanghai Manuf;07/2018
SEGU7354983;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-31;Shanghai Manuf;07/2018
SEGU7354999;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-30;Shanghai Manuf;07/2018
SEGU7355001;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7355017;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355022;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355038;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355043;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355059;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355064;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355070;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355085;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355090;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-04;Shanghai Manuf;07/2018
SEGU7355104;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-04;Shanghai Manuf;07/2018
SEGU7355110;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-04;Shanghai Manuf;07/2018
SEGU7355125;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-04;Shanghai Manuf;07/2018
SEGU7355130;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7355146;;;;;;/
SEGU7355151;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7355167;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7355172;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7355188;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7355193;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7355207;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7355212;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-07;Shanghai Manuf;07/2018
SEGU7355228;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-04;Shanghai Manuf;07/2018
SEGU7355233;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-15;Shanghai Manuf;07/2018
SEGU7355249;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-15;Shanghai Manuf;07/2018
SEGU7355254;;;;;;/
SEGU7355260;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-14;Shanghai Manuf;07/2018
SEGU7355275;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-12;Shanghai Manuf;07/2018
SEGU7355280;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-12;Shanghai Manuf;07/2018
SEGU7355296;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355300;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355315;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-12;Shanghai Manuf;07/2018
SEGU7355320;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-12;Shanghai Manuf;07/2018
SEGU7355336;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-12;Shanghai Manuf;07/2018
SEGU7355341;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-12;Shanghai Manuf;07/2018
SEGU7355357;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355362;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355378;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355383;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355399;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355402;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355418;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355423;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355439;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-06;Shanghai Manuf;07/2018
SEGU7355444;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7355450;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7355465;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7355470;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7355486;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-24;Shanghai Manuf;07/2018
SEGU7355491;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7355505;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7355510;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7355526;;;;;;/
SEGU7355531;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355547;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355552;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7355568;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7355573;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7355589;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-25;Shanghai Manuf;07/2018
SEGU7355594;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-11;Shanghai Manuf;07/2018
SEGU7355608;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355613;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355629;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-02;Shanghai Manuf;07/2018
SEGU7355634;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-02;Shanghai Manuf;07/2018
SEGU7355640;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-02;Shanghai Manuf;07/2018
SEGU7355655;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355660;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355676;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-02;Shanghai Manuf;07/2018
SEGU7355681;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7355697;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355700;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7355716;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355721;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355737;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7355742;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355758;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355763;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355779;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355784;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355790;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355803;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7355819;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355824;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7355830;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355845;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355850;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-14;Shanghai Manuf;07/2018
SEGU7355866;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355871;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-14;Shanghai Manuf;07/2018
SEGU7355887;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-14;Shanghai Manuf;07/2018
SEGU7355892;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355906;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355911;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7355927;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-25;Shanghai Manuf;07/2018
SEGU7355932;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-25;Shanghai Manuf;07/2018
SEGU7355948;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-25;Shanghai Manuf;07/2018
SEGU7355953;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-25;Shanghai Manuf;07/2018
SEGU7355969;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7355974;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355980;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7355995;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7356008;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7356013;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7356029;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7356034;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7356040;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-06;Shanghai Manuf;07/2018
SEGU7356055;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-01;Shanghai Manuf;07/2018
SEGU7356060;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7356076;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-15;Shanghai Manuf;07/2018
SEGU7356081;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-15;Shanghai Manuf;07/2018
SEGU7356097;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7356100;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7356116;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7356121;;;;;;/
SEGU7356137;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-13;Shanghai Manuf;07/2018
SEGU7356142;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-25;Shanghai Manuf;07/2018
SEGU7356158;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-23;Shanghai Manuf;07/2018
SEGU7356163;20' Open Top;On Hire;Containers No.1 Inc.;2020-08-14;Shanghai Manuf;07/2018
SEGU7356179;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-23;Shanghai Manuf;07/2018
SEGU7356184;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-23;Shanghai Manuf;07/2018
SEGU7356190;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7356203;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-23;Shanghai Manuf;07/2018
SEGU7356219;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7356224;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7356230;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7356245;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-17;Shanghai Manuf;07/2018
SEGU7356250;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-23;Shanghai Manuf;07/2018
SEGU7356266;20' Open Top;On Hire;Containers No.1 Inc.;2020-07-28;Shanghai Manuf;07/2018
SEGU7356271;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7356287;;;;;;/
SEGU7356292;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7356306;;;;;;/
SEGU7356311;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7356327;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-24;Shanghai Manuf;07/2018
SEGU7356332;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-23;Shanghai Manuf;07/2018
SEGU7356348;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-23;Shanghai Manuf;07/2018
SEGU7356353;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7356369;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-13;Shanghai Manuf;07/2018
SEGU7356374;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-23;Shanghai Manuf;07/2018
SEGU7356380;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356395;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356409;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356414;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356420;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356435;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356440;20' Open Top;On Hire;Containers No.1 Inc.;2020-06-12;Shanghai Manuf;07/2018
SEGU7356456;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356461;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356477;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356482;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356498;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356501;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356517;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356522;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356538;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356543;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356559;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356564;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356570;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356585;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356590;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356604;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356610;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356625;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356630;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356646;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356651;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356667;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356672;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356688;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356693;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356707;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356712;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356728;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356733;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356749;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356754;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356760;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356775;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356780;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356796;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356800;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356815;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356820;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356836;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356841;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356857;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356862;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356878;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356883;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356899;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356902;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356918;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356923;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356939;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356944;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356950;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7356965;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356970;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356986;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7356991;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357004;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357010;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357025;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357030;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357046;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357051;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357067;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357072;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357088;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357093;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357107;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357112;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357128;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357133;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357149;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357154;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357160;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357175;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357180;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357196;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357200;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357215;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357220;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357236;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357241;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357257;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357262;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357278;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357283;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357299;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357302;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357318;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357323;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357339;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357344;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357350;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357365;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357370;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357386;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357391;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357405;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357410;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357426;20' Open Top Half Height;Sold;;2020-01-09;Singapore Pier;12/2019
SEGU7357431;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357447;20' Open Top Half Height;Sold;;2020-01-11;Singapore Pier;12/2019
SEGU7357452;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357468;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357473;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357489;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357494;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357508;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357513;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357529;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357534;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357540;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357555;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357560;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357576;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357581;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357597;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357600;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357616;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357621;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357637;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357642;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357658;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357663;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357679;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357684;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357690;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357703;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
SEGU7357719;20'HC Open Top;Sold;;;Shanghai Manuf;01/2020
